MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20171003,NJ,56.02,43.98,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,NJ,62.59,37.41,0.11,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,NJ,58.60,41.40,9.82,0.00,0.00,0.00,2017-03-28,2017-04-03,1
20170321,NJ,58.60,41.40,9.82,0.00,0.00,0.00,2017-03-21,2017-03-27,1
20170314,NJ,42.98,57.02,38.26,6.15,0.00,0.00,2017-03-14,2017-03-20,1
20170307,NJ,0.00,100.00,52.12,6.15,0.00,0.00,2017-03-07,2017-03-13,1
20170228,NJ,0.00,100.00,52.12,6.15,0.00,0.00,2017-02-28,2017-03-06,1
20170221,NJ,0.00,100.00,52.10,6.15,0.00,0.00,2017-02-21,2017-02-27,1
20170214,NJ,0.00,100.00,42.39,6.15,0.00,0.00,2017-02-14,2017-02-20,1
20170207,NJ,0.00,100.00,42.39,9.47,0.00,0.00,2017-02-07,2017-02-13,1
20170131,NJ,0.00,100.00,42.39,9.47,0.00,0.00,2017-01-31,2017-02-06,1
20170124,NJ,0.00,100.00,42.39,9.47,0.00,0.00,2017-01-24,2017-01-30,1
20170117,NJ,0.00,100.00,72.01,38.21,0.00,0.00,2017-01-17,2017-01-23,1
20170110,NJ,0.00,100.00,72.01,37.85,0.00,0.00,2017-01-10,2017-01-16,1
20170103,NJ,0.00,100.00,72.01,37.85,0.00,0.00,2017-01-03,2017-01-09,1
20161227,NJ,0.00,100.00,72.01,37.85,0.01,0.00,2016-12-27,2017-01-02,1
20171226,NM,7.14,92.86,30.16,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,NM,10.46,89.54,17.38,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,NM,10.46,89.54,16.23,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,NM,46.99,53.01,16.23,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,NM,48.91,51.09,16.23,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,NM,78.85,21.15,4.64,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,NM,78.89,21.11,4.09,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,NM,78.64,21.36,4.09,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,NM,83.45,16.55,1.88,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,NM,88.63,11.37,1.04,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,NM,91.99,8.01,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,NM,92.21,7.79,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,NM,85.16,14.84,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,NM,85.16,14.84,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,NM,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,NM,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,NM,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,NM,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,NM,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,NM,98.66,1.34,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,NM,98.66,1.34,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,NM,95.00,5.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,NM,66.49,33.51,1.34,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,NM,72.95,27.05,6.56,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,NM,76.69,23.31,6.56,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,NM,76.51,23.49,6.56,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,NM,76.51,23.49,6.56,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,NM,75.26,24.74,6.56,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,NM,78.55,21.45,6.56,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,NM,77.32,22.68,6.56,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,NM,73.18,26.82,6.56,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,NM,76.30,23.70,6.56,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,NM,81.27,18.73,6.56,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,NM,81.51,18.49,6.56,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,NM,81.51,18.49,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,NM,58.57,41.43,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,NM,54.33,45.67,0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,NM,50.57,49.43,2.29,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,NM,50.58,49.42,2.52,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,NM,45.04,54.96,6.72,0.00,0.00,0.00,2017-03-28,2017-04-03,1
20170321,NM,44.41,55.59,6.72,0.00,0.00,0.00,2017-03-21,2017-03-27,1
20170314,NM,76.02,23.98,3.24,0.00,0.00,0.00,2017-03-14,2017-03-20,1
20170307,NM,78.52,21.48,2.58,0.00,0.00,0.00,2017-03-07,2017-03-13,1
20170228,NM,77.00,23.00,2.49,0.00,0.00,0.00,2017-02-28,2017-03-06,1
20170221,NM,86.71,13.29,2.49,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170214,NM,87.89,12.11,2.49,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170207,NM,87.89,12.11,2.49,0.00,0.00,0.00,2017-02-07,2017-02-13,1
20170131,NM,88.05,11.95,2.49,0.00,0.00,0.00,2017-01-31,2017-02-06,1
20170124,NM,88.03,11.97,2.49,0.00,0.00,0.00,2017-01-24,2017-01-30,1
20170117,NM,66.79,33.21,4.28,0.00,0.00,0.00,2017-01-17,2017-01-23,1
20170110,NM,66.66,33.34,4.28,0.00,0.00,0.00,2017-01-10,2017-01-16,1
20170103,NM,66.20,33.80,4.28,0.00,0.00,0.00,2017-01-03,2017-01-09,1
20161227,NM,65.55,34.45,4.28,0.00,0.00,0.00,2016-12-27,2017-01-02,1
20171226,NV,68.23,31.77,3.41,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,NV,68.23,31.77,3.41,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,NV,69.08,30.92,3.37,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,NV,83.18,16.82,3.37,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,NV,83.18,16.82,0.12,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,NV,92.00,8.00,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,NV,92.00,8.00,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,NV,98.14,1.86,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,NV,98.69,1.31,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,NV,98.69,1.31,0.00,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,NV,98.70,1.30,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,NV,98.70,1.30,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,NV,98.70,1.30,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,NV,98.70,1.30,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,NV,98.70,1.30,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,NV,98.70,1.30,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,NV,98.70,1.30,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,NV,98.70,1.30,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,NV,98.70,1.30,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,NV,98.66,1.34,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,NV,86.36,13.64,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,NV,86.36,13.64,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,NV,73.30,26.70,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,NV,79.41,20.59,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,NV,86.71,13.29,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,NV,86.71,13.29,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-03-28,2017-04-03,1
20170321,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-03-21,2017-03-27,1
20170314,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-03-14,2017-03-20,1
20170307,NV,93.82,6.18,0.00,0.00,0.00,0.00,2017-03-07,2017-03-13,1
20170228,NV,93.82,6.18,0.00,0.00,0.00,0.00,2017-02-28,2017-03-06,1
20170221,NV,93.82,6.18,0.00,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170214,NV,79.92,20.08,2.90,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170207,NV,79.92,20.08,2.90,0.00,0.00,0.00,2017-02-07,2017-02-13,1
20170131,NV,70.94,29.06,5.93,0.00,0.00,0.00,2017-01-31,2017-02-06,1
20170124,NV,70.94,29.06,5.93,0.00,0.00,0.00,2017-01-24,2017-01-30,1
20170117,NV,64.19,35.81,8.13,0.00,0.00,0.00,2017-01-17,2017-01-23,1
20170110,NV,62.89,37.11,11.46,0.18,0.00,0.00,2017-01-10,2017-01-16,1
20170103,NV,36.88,63.12,33.64,7.13,0.18,0.00,2017-01-03,2017-01-09,1
20161227,NV,33.40,66.60,33.64,7.13,0.18,0.00,2016-12-27,2017-01-02,1
20171226,NY,81.37,18.63,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,NY,78.40,21.60,0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,NY,84.03,15.97,0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,NY,84.03,15.97,0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,NY,97.51,2.49,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,NY,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,NY,99.94,0.06,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,NY,99.94,0.06,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,NY,99.92,0.08,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,NY,40.22,59.78,0.30,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,NY,68.08,31.92,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,NY,68.08,31.92,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,NY,69.16,30.84,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,NY,85.74,14.26,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,NY,98.16,1.84,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,NY,98.16,1.84,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,NY,98.16,1.84,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,NY,98.16,1.84,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,NY,98.18,1.82,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,NY,98.18,1.82,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,NY,98.18,1.82,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,NY,98.24,1.76,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,NY,98.20,1.80,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,NY,98.20,1.80,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,NY,98.20,1.80,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,NY,99.70,0.30,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,NY,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,NY,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,NY,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,NY,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,NY,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,NY,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,NY,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,NY,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,NY,98.13,1.87,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,NY,94.10,5.90,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,NY,89.31,10.69,0.84,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,NY,89.31,10.69,0.86,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,NY,87.51,12.49,6.01,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,NY,84.23,15.77,6.78,0.00,0.00,0.00,2017-03-28,2017-04-03,1
20170321,NY,84.23,15.77,6.78,0.00,0.00,0.00,2017-03-21,2017-03-27,1
20170314,NY,68.97,31.03,14.89,2.96,0.00,0.00,2017-03-14,2017-03-20,1
20170307,NY,68.93,31.07,14.89,2.96,0.00,0.00,2017-03-07,2017-03-13,1
20170228,NY,68.93,31.07,14.89,2.96,0.00,0.00,2017-02-28,2017-03-06,1
20170221,NY,50.14,49.86,19.77,2.96,0.00,0.00,2017-02-21,2017-02-27,1
20170214,NY,50.14,49.86,19.77,2.96,0.00,0.00,2017-02-14,2017-02-20,1
20170207,NY,35.34,64.66,25.09,7.67,0.00,0.00,2017-02-07,2017-02-13,1
20170131,NY,33.33,66.67,25.09,7.67,0.02,0.00,2017-01-31,2017-02-06,1
20170124,NY,33.33,66.67,37.22,7.73,0.17,0.00,2017-01-24,2017-01-30,1
20170117,NY,28.68,71.32,38.20,7.88,0.17,0.00,2017-01-17,2017-01-23,1
20170110,NY,20.56,79.44,39.77,9.44,0.17,0.00,2017-01-10,2017-01-16,1
20170103,NY,18.09,81.91,40.21,9.70,0.17,0.00,2017-01-03,2017-01-09,1
20161227,NY,18.09,81.91,40.21,9.70,1.70,0.00,2016-12-27,2017-01-02,1
20171226,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,OH,99.91,0.09,0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,OH,89.81,10.19,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,OH,77.56,22.44,6.42,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,OH,60.25,39.75,10.97,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,OH,45.86,54.14,14.19,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,OH,45.75,54.25,14.19,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,OH,45.23,54.77,14.22,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,OH,45.23,54.77,14.22,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,OH,71.57,28.43,3.85,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,OH,91.35,8.65,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,OH,97.47,2.53,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,OH,97.47,2.53,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,OH,97.47,2.53,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,OH,97.47,2.53,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,OH,97.47,2.53,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,OH,97.78,2.22,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,OH,97.78,2.22,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,OH,90.18,9.82,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,OH,83.29,16.71,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-28,2017-04-03,1
20170321,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-21,2017-03-27,1
20170314,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-14,2017-03-20,1
20170307,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-07,2017-03-13,1
20170228,OH,99.11,0.89,0.00,0.00,0.00,0.00,2017-02-28,2017-03-06,1
20170221,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170214,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170207,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-07,2017-02-13,1
20170131,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-31,2017-02-06,1
20170124,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-24,2017-01-30,1
20170117,OH,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-17,2017-01-23,1
20170110,OH,97.28,2.72,0.00,0.00,0.00,0.00,2017-01-10,2017-01-16,1
20170103,OH,88.16,11.84,0.00,0.00,0.00,0.00,2017-01-03,2017-01-09,1
20161227,OH,83.13,16.87,0.00,0.00,0.00,0.00,2016-12-27,2017-01-02,1
20171226,OK,0.00,100.00,75.97,28.19,0.00,0.00,2017-12-26,2018-01-01,1
20171219,OK,0.00,100.00,65.20,37.26,1.21,0.00,2017-12-19,2017-12-25,1
20171212,OK,0.00,100.00,54.98,28.35,3.12,0.00,2017-12-12,2017-12-18,1
20171205,OK,11.32,88.68,50.56,27.20,0.78,0.00,2017-12-05,2017-12-11,1
20171128,OK,27.12,72.88,39.90,20.80,0.78,0.00,2017-11-28,2017-12-04,1
20171121,OK,38.60,61.40,28.26,8.87,0.00,0.00,2017-11-21,2017-11-27,1
20171114,OK,54.09,45.91,17.34,2.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,OK,70.25,29.75,8.15,0.08,0.00,0.00,2017-11-07,2017-11-13,1
20171031,OK,77.85,22.15,2.75,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,OK,79.57,20.43,2.75,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,OK,70.28,29.72,11.57,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,OK,68.40,31.60,11.57,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,OK,57.90,42.10,14.10,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,OK,64.46,35.54,0.77,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,OK,71.28,28.72,2.04,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,OK,80.10,19.90,2.04,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,OK,97.42,2.58,0.35,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,OK,97.84,2.16,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,OK,96.03,3.97,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,OK,86.05,13.95,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,OK,59.23,40.77,13.72,3.47,0.00,0.00,2017-08-08,2017-08-14,1
20170801,OK,51.19,48.81,18.51,3.65,0.00,0.00,2017-08-01,2017-08-07,1
20170725,OK,47.74,52.26,16.15,3.99,0.00,0.00,2017-07-25,2017-07-31,1
20170718,OK,55.59,44.41,12.65,1.19,0.00,0.00,2017-07-18,2017-07-24,1
20170711,OK,63.70,36.30,12.04,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,OK,56.58,43.42,10.57,0.01,0.00,0.00,2017-07-04,2017-07-10,1
20170627,OK,30.33,69.67,12.25,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,OK,73.11,26.89,3.18,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,OK,79.33,20.67,1.26,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,OK,94.36,5.64,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,OK,97.17,2.83,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,OK,97.17,2.83,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,OK,81.84,18.16,7.18,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,OK,82.75,17.25,4.26,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,OK,84.92,15.08,4.26,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,OK,66.53,33.47,16.81,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,OK,41.55,58.45,32.32,10.07,0.00,0.00,2017-04-18,2017-04-24,1
20170411,OK,23.65,76.35,50.92,13.65,0.00,0.00,2017-04-11,2017-04-17,1
20170404,OK,19.43,80.57,54.67,14.50,0.00,0.00,2017-04-04,2017-04-10,1
20170328,OK,7.24,92.76,77.80,36.07,2.99,0.00,2017-03-28,2017-04-03,1
20170321,OK,7.21,92.79,80.56,46.04,3.17,0.00,2017-03-21,2017-03-27,1
20170314,OK,9.91,90.09,74.21,41.16,3.17,0.00,2017-03-14,2017-03-20,1
